100,100,100,0,592.996,9407.004
100,10,190,138.4,613.986,9247.614
100,103,97,0,594.531,9405.469
100,106,94,0,594.346,9405.654
100,109,91,0,594.032,9405.968
100,112,88,0,593.971,9406.029
100,115,85,0,594.14,9405.86
100,118,82,0,595.023,9404.977
100,1,199,766.714,681.462,8551.824
100,121,79,0,594.787,9405.213
100,124,76,0,595.214,9404.786
100,127,73,0,594.905,9405.095
100,130,70,0,595.054,9404.946
100,13,187,65.126,603.52,9331.354
100,133,67,0,594.473,9405.527
100,136,64,0,593.738,9406.262
100,139,61,0,593.525,9406.475
100,142,58,0,594.46,9405.54
100,145,55,0,594.125,9405.875
100,148,52,0.002,595.886,9404.112
100,151,49,0.001,596.293,9403.706
100,154,46,0.003,593.949,9406.048
100,157,43,0.018,593.932,9406.05
100,160,40,0.016,594.262,9405.722
100,16,184,27.211,598.784,9374.005
100,163,37,0.052,594.237,9405.711
100,166,34,0.114,595.939,9403.947
100,169,31,0.242,593.221,9406.537
100,172,28,0.69,594.39,9404.92
100,175,25,1.58,596.174,9402.246
100,178,22,4.174,594.515,9401.311
100,181,19,10.955,596.474,9392.571
100,184,16,27.253,598.549,9374.198
100,187,13,65.194,602.41,9332.396
100,190,10,138.587,611.859,9249.554
100,19,181,10.871,596.325,9392.804
100,193,7,268.287,628.172,9103.541
100,196,4,467.65,650.177,8882.173
100,199,1,763.84,681.645,8554.515
100,22,178,4.167,595.981,9399.852
100,25,175,1.654,593.744,9404.602
100,28,172,0.636,594.869,9404.495
100,31,169,0.256,596.15,9403.594
100,34,166,0.119,595.433,9404.448
100,37,163,0.052,595.849,9404.099
100,40,160,0.025,594.936,9405.039
100,4,196,468.622,649.06,8882.318
100,43,157,0.01,595.254,9404.736
100,46,154,0.007,595.87,9404.123
100,49,151,0.001,594.608,9405.391
100,52,148,0.001,595.289,9404.71
100,55,145,0.001,594.878,9405.121
100,58,142,0,594.773,9405.227
100,61,139,0,595.186,9404.814
100,64,136,0,594.89,9405.11
100,67,133,0,594.623,9405.377
100,70,130,0,595.981,9404.019
100,7,193,267.769,626.213,9106.018
100,73,127,0,594.219,9405.781
100,76,124,0,594.535,9405.465
100,79,121,0,595.909,9404.091
100,82,118,0,593.841,9406.159
100,85,115,0,593.832,9406.168
100,88,112,0,594.913,9405.087
100,91,109,0,594.629,9405.371
100,94,106,0,595.378,9404.622
100,97,103,0,593.939,9406.061
10,100,190,138.8,612.434,9248.766
10,10,280,9999.574,0.17,0.256
10,103,187,116.415,610.279,9273.306
10,106,184,98.674,606.589,9294.737
10,109,181,84.407,606.972,9308.621
101,101,98,0,594.458,9405.542
101,104,95,0,596.158,9403.842
101,107,92,0,594.443,9405.557
101,110,89,0,595.443,9404.557
101,11,188,103.272,608.592,9288.136
101,113,86,0,596.005,9403.995
101,116,83,0,593.37,9406.63
101,119,80,0,593.37,9406.63
10,112,178,71.584,604.685,9323.731
101,122,77,0,595.055,9404.945
101,125,74,0,594.545,9405.455
101,128,71,0,595.123,9404.877
101,131,68,0.001,594.501,9405.498
101,134,65,0.001,594.828,9405.171
101,137,62,0.001,592.975,9407.024
101,140,59,0,594.021,9405.979
101,14,185,46.539,601.027,9352.434
101,143,56,0,594.931,9405.069
101,146,53,0.002,596.697,9403.301
101,149,50,0.002,594.622,9405.376
10,115,175,60.64,602.953,9336.407
101,152,47,0.006,594.06,9405.934
101,155,44,0.006,594.533,9405.461
101,158,41,0.01,595.366,9404.624
101,161,38,0.033,594.505,9405.462
101,164,35,0.096,595.12,9404.784
101,167,32,0.188,595.331,9404.481
101,170,29,0.418,593.493,9406.089
101,17,182,18.837,597.573,9383.59
101,173,26,1.143,595.533,9403.324
