104,35,161,1411.531,2268.068,6320.401
104,38,158,1078.819,2229.615,6691.566
104,41,155,821.715,2192.927,6985.358
104,44,152,627.299,2166.853,7205.848
104,47,149,483.037,2143.744,7373.219
104,50,146,367.026,2122.387,7510.587
104,5,191,9765.344,203.246,31.41
104,53,143,283.452,2104.071,7612.477
104,56,140,219.555,2092.209,7688.236
104,59,137,170.669,2081.106,7748.225
104,62,134,135.389,2072.168,7792.443
10,46,244,9997.159,1.833,1.008
104,65,131,105.986,2062.821,7831.193
104,68,128,84.994,2062.655,7852.351
104,71,125,68.122,2056.914,7874.964
104,74,122,55.914,2051.988,7892.098
104,77,119,46.022,2051.972,7902.006
104,80,116,38.912,2050.976,7910.112
104,8,188,9537.629,384.579,77.792
104,83,113,32.78,2046.488,7920.732
104,86,110,29.385,2047.348,7923.267
104,89,107,26.308,2043.071,7930.621
104,92,104,24.689,2041.252,7934.059
10,49,241,9996.354,2.457,1.189
104,95,101,23.695,2044.645,7931.66
104,98,98,22.804,2044.953,7932.243
10,52,238,9995.966,2.716,1.318
10,55,235,9994.482,3.849,1.669
10,58,232,9992.522,5.449,2.029
106,100,94,23.997,2044.59,7931.413
106,10,184,9042.015,734.002,223.983
106,103,91,25.089,2043.484,7931.427
106,106,88,26.816,2043.917,7929.267
106,109,85,29.575,2045.525,7924.9
106,112,82,34.025,2045.531,7920.444
106,115,79,39.417,2047.842,7912.741
106,118,76,46.732,2050.38,7902.888
106,1,193,9883.891,101.593,14.516
106,121,73,57.406,2053.828,7888.766
10,61,229,9992.168,5.689,2.143
106,124,70,69.705,2054.732,7875.563
106,127,67,86.611,2061.885,7851.504
106,130,64,107.202,2065.416,7827.382
106,13,181,8051.194,1294.488,654.318
106,133,61,136.762,2073.021,7790.217
106,136,58,173.779,2080.863,7745.358
106,139,55,224.364,2087.333,7688.303
106,142,52,289.144,2106.144,7604.712
106,145,49,375.629,2121.113,7503.258
106,148,46,490.783,2145.593,7363.624
106,151,43,642.403,2166.138,7191.459
106,154,40,827.673,2196.739,6975.588
106,157,37,1099.284,2235.066,6665.65
106,160,34,1442.293,2275.47,6282.237
106,16,178,6660.191,1869.949,1469.86
106,163,31,1871.297,2309.894,5818.809
106,166,28,2438.986,2348.774,5212.24
106,169,25,3183.906,2362.621,4453.473
106,172,22,4098.199,2345.32,3556.481
106,175,19,5301.392,2209.822,2488.786
106,178,16,6678.716,1865.749,1455.535
106,181,13,8101.125,1267.105,631.77
106,184,10,9040.362,734.013,225.625
106,187,7,9540.267,380.416,79.317
106,190,4,9771.65,197.374,30.976
106,19,175,5291.495,2202.923,2505.582
106,193,1,9878.926,105.707,15.367
106,22,172,4112.753,2345.281,3541.966
106,25,169,3179.716,2363.868,4456.416
106,28,166,2450.51,2349.121,5200.369
106,31,163,1872.36,2313.411,5814.229
106,34,160,1435.336,2272.582,6292.082
106,37,157,1098.114,2229.661,6672.225
106,40,154,840.208,2201.207,6958.585
106,4,190,9765.955,202.96,31.085
10,64,226,9988.377,9.062,2.561
106,43,151,642.27,2169.716,7188.014
106,46,148,488.34,2138.726,7372.934
106,49,145,374.677,2122.777,7502.546
106,52,142,288.502,2105.527,7605.971
106,55,139,223.252,2090.251,7686.497
106,58,136,176.074,2082.286,7741.64
106,61,133,137.222,2071.364,7791.414
106,64,130,108.696,2068.16,7823.144
106,67,127,87.053,2060.556,7852.391
106,70,124,69.406,2057.31,7873.284
106,7,187,9540.051,381.702,78.247
10,67,223,9985.403,11.38,3.217
106,73,121,57.381,2054.111,7888.508
106,76,118,47.437,2050.767,7901.796
106,79,115,39.792,2051.012,7909.196
106,82,112,33.875,2048.359,7917.766
106,85,109,30.294,2044.191,7925.515
106,88,106,27.244,2044.469,7928.287
106,91,103,24.925,2041.648,7933.427
106,94,100,24.237,2044.548,7931.215
106,97,97,23.181,2044.613,7932.206
10,70,220,9981.051,15.098,3.851
107,101,92,25.261,2046.316,7928.423
107,104,89,26.109,2043.707,7930.184
107,107,86,28.97,2046.179,7924.851
107,110,83,32.847,2044.28,7922.873
107,11,182,8543.746,1032.636,423.618
107,113,80,37.601,2047.854,7914.545
107,116,77,43.754,2049.669,7906.577
107,119,74,52.13,2054.78,7893.09
107,122,71,63.256,2057.096,7879.648
107,125,68,78.461,2057.142,7864.397
107,128,65,97.41,2063.93,7838.66
107,131,62,123.493,2071.458,7805.049
107,134,59,156.338,2077.579,7766.083
107,137,56,199.434,2088.945,7711.621
107,140,53,256.837,2098.041,7645.122
107,14,179,7457.135,1567.882,974.983
107,143,50,335.383,2114.74,7549.877
107,146,47,435.153,2131.158,7433.689
107,149,44,564.867,2155.885,7279.248
107,152,41,744.6,2185.919,7069.481
107,155,38,964.364,2218.915,6816.721
107,158,35,1272.412,2254.305,6473.283
107,161,32,1658.6,2293.997,6047.403
107,164,29,2171.967,2330.08,5497.953
107,167,26,2832.866,2363.3,4803.834
107,170,23,3658.199,2360.803,3980.998
107,17,176,6014.427,2052.227,1933.346
107,173,20,4689.535,2297.798,3012.667
107,176,17,5957.023,2073.241,1969.736
107,179,14,7404.934,1595.183,999.883
107,182,11,8572.693,1020.907,406.4
107,185,8,9339.922,525.911,134.167
107,188,5,9677.94,272.385,49.675
107,191,2,9821.707,155.003,23.29
107,20,173,4674.973,2294.959,3030.068
107,2,191,9832.931,146.677,20.392
107,23,170,3666.694,2363.107,3970.199
107,26,167,2823.161,2362.235,4814.604
10,7,283,9999.94,0.014,0.046
107,29,164,2159.058,2334.772,5506.17
107,32,161,1660.797,2290.24,6048.963
10,73,217,9974.819,20.705,4.476
107,35,158,1272.945,2248.274,6478.781
107,38,155,965.841,2213.407,6820.752
107,41,152,738.96,2184.955,7076.085
107,44,149,563.999,2154.13,7281.871
107,47,146,431.463,2129.603,7438.934
107,50,143,335.078,2111.863,7553.059
107,5,188,9682.073,270.556,47.371
107,53,140,257.204,2099.52,7643.276
107,56,137,199.65,2087.895,7712.455
107,59,134,155.92,2077.166,7766.914
107,62,131,121.981,2071.403,7806.616
10,76,214,9968.338,26.546,5.116
107,65,128,98.338,2065.463,7836.199
107,68,125,78.829,2059.711,7861.46
107,71,122,62.809,2055.03,7882.161
107,74,119,52.18,2052.889,7894.931
107,77,116,44.245,2047.484,7908.271
107,80,113,36.878,2046.984,7916.138
107,8,185,9345.366,524.601,130.033
107,83,110,32.169,2043.061,7924.77
107,86,107,28.861,2045.55,7925.589
107,89,104,26.149,2046.182,7927.669
107,92,101,24.802,2041.89,7933.308
10,79,211,9954.958,38.217,6.825
107,95,98,24.011,2044.461,7931.528
107,98,95,23.878,2044.815,7931.307
10,82,208,9942.569,49.68,7.751
10,85,205,9926.365,63.984,9.651
10,88,202,9886.785,99.312,13.903
109,100,91,25.711,2044.838,7929.451
109,10,181,8671.359,961.924,366.717
109,103,88,27.805,2045.072,7927.123
109,106,85,29.822,2047.853,7922.325
109,109,82,33.06,2045.515,7921.425
109,112,79,38.307,2046.149,7915.544
109,115,76,45.39,2050.02,7904.59
109,118,73,53.704,2052.366,7893.93
109,1,190,9837.203,142.048,20.749
10,91,199,9839.771,139.52,20.709
109,121,70,64.517,2057.195,7878.288
109,124,67,81.11,2060.527,7858.363
109,127,64,100.358,2064.169,7835.473
109,130,61,126.99,2072.056,7800.954
109,13,178,7476.793,1564.07,959.137
109,133,58,159.428,2081.168,7759.404
109,136,55,204.723,2087.879,7707.398
109,139,52,265.333,2101.636,7633.031
109,142,49,342.881,2113.538,7543.581
109,145,46,445.864,2134.046,7420.09
109,148,43,583.079,2160.315,7256.606
109,151,40,762.305,2183.927,7053.768
109,154,37,990.886,2219.191,6789.923
109,157,34,1301.98,2257.142,6440.878
109,160,31,1697.067,2293.535,6009.398
109,16,175,6048.064,2053.004,1898.932
109,163,28,2212.313,2333.032,5454.655
109,166,25,2879.457,2360.721,4759.822
109,169,22,3712.783,2364.2,3923.017
109,172,19,4762.689,2283.711,2953.6
109,175,16,6094.046,2036.868,1869.086
109,178,13,7457.704,1575.926,966.37
109,181,10,8652.305,972.329,375.366
109,184,7,9339.851,531.131,129.018
109,187,4,9718.381,242.467,39.152
109,190,1,9846.569,134.926,18.505
109,19,172,4776.24,2281.598,2942.162
109,22,169,3731.337,2357.515,3911.148
109,25,166,2888.073,2360.963,4750.964
109,28,163,2217.613,2335.913,5446.474
109,31,160,1708.314,2294.717,5996.969
109,34,157,1304.585,2257.699,6437.716
109,37,154,996.702,2218.263,6785.035
109,40,151,756.786,2185.294,7057.92
109,4,187,9699.488,257.147,43.365
10,94,196,9769.994,199.476,30.53
109,43,148,581.397,2157.739,7260.864
109,46,145,443.925,2135.88,7420.195
109,49,142,343.724,2117.403,7538.873
109,52,139,265.987,2098.861,7635.152
109,55,136,203.308,2088.771,7707.921
109,58,133,158.951,2077.856,7763.193
109,61,130,126.606,2072.419,7800.975
109,64,127,100.001,2068.57,7831.429
109,67,124,80.769,2062.347,7856.884
109,70,121,65.96,2056.125,7877.915
109,7,184,9353.963,516.831,129.206
10,97,193,9662.236,285.559,52.205
109,73,118,53.593,2051.003,7895.404
109,76,115,45.472,2048.851,7905.677
109,79,112,38.577,2046.711,7914.712
109,82,109,33.362,2045.676,7920.962
109,85,106,29.879,2045.836,7924.285
109,88,103,27.246,2044.058,7928.696
109,91,100,25.767,2041.714,7932.519
109,94,97,25.55,2043.382,7931.068
109,97,94,24.992,2045.236,7929.772
1,100,199,9932.957,58.021,9.022
110,101,89,27.389,2046.733,7925.878
110,104,86,29.019,2044.658,7926.323
110,107,83,32.638,2049.175,7918.187
110,110,80,36.63,2047.116,7916.254
110,11,179,8184.45,1231.147,584.403
110,113,77,42.488,2049.784,7907.728
110,116,74,49.999,2051.77,7898.231
110,119,71,60.298,2053.797,7885.905
110,122,68,74.048,2058.586,7867.366
110,125,65,91.197,2064.765,7844.038
110,128,62,114.323,2068.002,7817.675
110,131,59,144.812,2074.798,7780.39
110,134,56,186.154,2085.533,7728.313
110,137,53,237.142,2092.662,7670.196
110,140,50,305.185,2108.931,7585.884
110,14,176,6887.793,1781.818,1330.389
110,143,47,397.801,2128.853,7473.346
110,146,44,515.948,2148.423,7335.629
110,149,41,672.374,2169.993,7157.633
110,152,38,886.142,2205.154,6908.704
110,155,35,1152.175,2238.097,6609.728
110,158,32,1507.49,2277.986,6214.524
110,161,29,1973.818,2320.151,5706.031
110,164,26,2549.076,2351.334,5099.59
110,167,23,3309.537,2367.463,4323
110,170,20,4279.648,2327.452,3392.9
110,17,173,5463.963,2180.507,2355.53
110,173,17,5471.828,2177.144,2351.028
110,176,14,6873.856,1798.737,1327.407
110,179,11,8193.557,1226.851,579.592
110,182,8,9101.122,692.617,206.261
110,185,5,9565.58,362.582,71.838
110,188,2,9787.093,183.904,29.003
110,20,170,4263.282,2332.292,3404.426
110,2,188,9779.467,192.687,27.846
110,23,167,3325.54,2368.026,4306.434
110,26,164,2559.246,2351.792,5088.962
1,10,289,9999.972,0.007,0.021
110,29,161,1963.537,2317.728,5718.735
1,103,196,9910.88,77.579,11.541
110,32,158,1508.826,2278.86,6212.314
110,35,155,1157.555,2237.967,6604.478
110,38,152,886.245,2202.912,6910.843
110,41,149,676.294,2174.039,7149.667
110,44,146,517.346,2146.964,7335.69
110,47,143,396.356,2125.221,7478.423
110,50,140,307.507,2107.916,7584.577
110,5,185,9552.13,370.908,76.962
110,53,137,235.181,2096.346,7668.473
110,56,134,184.751,2083.06,7732.189
110,59,131,146.398,2076.805,7776.797
1,106,193,9874.714,109.096,16.19
110,62,128,114.927,2068.223,7816.85
110,65,125,90.536,2063.294,7846.17
110,68,122,73.861,2058.527,7867.612
110,71,119,60.947,2054.775,7884.278
110,74,116,50.079,2052.351,7897.57
110,77,113,41.997,2048.326,7909.677
110,80,110,36.756,2047.626,7915.618
110,8,182,9088.362,702.032,209.606
110,83,107,32.461,2047.971,7919.568
110,86,104,29.612,2044.705,7925.683
110,89,101,27.547,2047.117,7925.336
1,109,190,9833.875,145.068,21.057
110,92,98,26.1,2042.269,7931.631
110,95,95,25.632,2045.246,7929.122
110,98,92,25.997,2042.701,7931.302
11,101,188,9280.179,568.828,150.993
11,104,185,9007.126,750.617,242.257
11,107,182,8592.963,1009.254,397.783
11,110,179,8174.449,1237.53,588.021
11,11,278,9999.844,0.044,0.112
11,113,176,7748.621,1451.366,800.013
11,116,173,7229.125,1658.94,1111.935
11,119,170,6815.018,1822.309,1362.673
1,112,187,9810.031,164.17,25.799
11,122,167,6335.035,1973.563,1691.402
11,125,164,6000.697,2055.307,1943.996
11,128,161,5717.096,2123.702,2159.202
11,131,158,5492.923,2164.069,2343.008
11,134,155,5292.613,2198.992,2508.395
11,137,152,5170.725,2210.346,2618.929
11,140,149,5061.453,2234.296,2704.251
11,14,275,9999.778,0.069,0.153
11,143,146,5044.569,2233.796,2721.635
11,146,143,5060.72,2232.401,2706.879
11,149,140,5085.598,2227.786,2686.616
1,115,184,9740.564,223.11,36.326
11,152,137,5165.395,2221.018,2613.587
11,155,134,5293.994,2199.799,2506.207
11,158,131,5511.869,2157.739,2330.392
11,161,128,5693.389,2126.578,2180.033
11,164,125,6034.646,2053.248,1912.106
11,167,122,6359.511,1961.693,1678.796
11,170,119,6802.84,1826.828,1370.332
11,17,272,9999.723,0.09,0.187
11,173,116,7256.529,1661.181,1082.29
11,176,113,7672.096,1484.771,843.133
11,179,110,8194.746,1224.503,580.751
1,118,181,9663.745,286.95,49.305
11,182,107,8558.327,1036.447,405.226
11,185,104,8995.074,762.45,242.476
11,188,101,9263.499,581.265,155.236
11,191,98,9536.964,380.081,82.955
11,194,95,9646.271,299.969,53.76
11,197,92,9782.952,188.562,28.486
11,200,89,9838.913,140.614,20.473
11,20,269,9999.723,0.085,0.192
11,203,86,9883.571,101.29,15.139
11,206,83,9923.595,65.909,10.496
11,209,80,9944.289,48.206,7.505
112,100,88,28.55,2044.586,7926.864
112,10,178,8236.364,1206.933,556.703
112,103,85,30.782,2047.534,7921.684
112,106,82,34.178,2045.426,7920.396
112,109,79,38.507,2047.6,7913.893
112,112,76,44.216,2050.227,7905.557
112,115,73,52.895,2051.789,7895.316
1,121,178,9600.16,335.35,64.49
112,118,70,63.607,2055.994,7880.399
112,1,187,9797.688,174.989,27.323
112,121,67,76.967,2058.588,7864.445
112,124,64,94.694,2059.192,7846.114
112,127,61,119.4,2068.61,7811.99
11,212,77,9956.647,36.897,6.456
112,130,58,149.014,2076.092,7774.894
112,13,175,6982.564,1756.575,1260.861
112,133,55,191.197,2083.667,7725.136
112,136,52,247.301,2098.849,7653.85
112,139,49,316.956,2108.855,7574.189
112,142,46,414.005,2132.257,7453.738
112,145,43,536.524,2149.868,7313.608
112,148,40,698.203,2177.075,7124.722
112,151,37,914.169,2205.211,6880.62
112,154,34,1192.358,2242.107,6565.535
112,157,31,1560.998,2284.662,6154.34
11,215,74,9969.515,25.547,4.938
112,160,28,2026.509,2322.844,5650.647
112,16,172,5538.356,2159.498,2302.146
112,163,25,2614.398,2352.481,5033.121
112,166,22,3429.402,2362.069,4208.529
112,169,19,4330.818,2321.279,3347.903
112,172,16,5579.598,2149.673,2270.729
112,175,13,6996.7,1752.009,1251.291
