4,3,1,0,0.747434,0.013878
4,3,1,0.02,0.745985,0.0137
4,3,1,0.04,0.742783,0.013698
4,3,1,0.06,0.741014,0.01386
4,3,1,0.08,0.739618,0.013874
4,3,1,0.1,0.737556,0.014857
4,3,1,0.12,0.735359,0.014271
4,3,1,0.14,0.733592,0.014043
4,3,1,0.16,0.731809,0.014261
4,3,1,0.18,0.729448,0.013825
4,3,1,0.2,0.72693,0.013501
4,3,1,0.22,0.725032,0.014788
4,3,1,0.24,0.723024,0.014222
4,3,1,0.26,0.720068,0.013746
4,3,1,0.28,0.718021,0.014163
4,3,1,0.3,0.715012,0.014735
4,3,1,0.32,0.712872,0.014354
4,3,1,0.34,0.709267,0.014563
4,3,1,0.36,0.708055,0.014548
4,3,1,0.38,0.704935,0.0144
4,3,1,0.4,0.703389,0.01492
4,3,1,0.42,0.700555,0.01494
4,3,1,0.44,0.697848,0.015142
4,3,1,0.46,0.695278,0.015125
4,3,1,0.48,0.692282,0.014758
4,3,1,0.5,0.689345,0.015789
4,3,1,0.52,0.686428,0.015205
4,3,1,0.54,0.683323,0.01559
4,3,1,0.56,0.679848,0.015282
4,3,1,0.58,0.677129,0.015737
4,3,1,0.6,0.674259,0.015841
4,3,1,0.62,0.671355,0.01609
4,3,1,0.64,0.667968,0.015418
4,3,1,0.66,0.663945,0.016195
4,3,1,0.68,0.660522,0.016544
4,3,1,0.7,0.656837,0.016008
4,3,1,0.72,0.653144,0.016104
4,3,1,0.74,0.649284,0.016651
4,3,1,0.76,0.645039,0.016359
4,3,1,0.78,0.641472,0.017032
4,3,1,0.8,0.637313,0.017494
4,3,1,0.82,0.633913,0.01762
4,3,1,0.84,0.628322,0.017731
4,3,1,0.86,0.624555,0.017056
4,3,1,0.88,0.62022,0.018228
4,3,1,0.9,0.616096,0.018485
4,3,1,0.92,0.610512,0.018109
4,3,1,0.94,0.605843,0.018083
4,3,1,0.96,0.600079,0.018164
4,3,1,0.98,0.595502,0.019193
4,3,1,1,0.589237,0.019164
