4,1,2,0,0.746895,0.014158
4,1,2,0.02,0.745171,0.014032
4,1,2,0.04,0.742446,0.013909
4,1,2,0.06,0.739984,0.01399
4,1,2,0.08,0.738842,0.013498
4,1,2,0.1,0.736521,0.013863
4,1,2,0.12,0.734643,0.014729
4,1,2,0.14,0.732306,0.013823
4,1,2,0.16,0.730622,0.014473
4,1,2,0.18,0.727467,0.013948
4,1,2,0.2,0.726032,0.014382
4,1,2,0.22,0.722821,0.014395
4,1,2,0.24,0.720925,0.014291
4,1,2,0.26,0.718311,0.014529
4,1,2,0.28,0.716536,0.01426
4,1,2,0.3,0.71389,0.014627
4,1,2,0.32,0.710436,0.015021
4,1,2,0.34,0.708294,0.014754
4,1,2,0.36,0.705151,0.014801
4,1,2,0.38,0.702898,0.014545
4,1,2,0.4,0.700028,0.01477
4,1,2,0.42,0.69713,0.014167
4,1,2,0.44,0.693913,0.015043
4,1,2,0.46,0.692137,0.014788
4,1,2,0.48,0.68872,0.015414
4,1,2,0.5,0.685032,0.015697
4,1,2,0.52,0.682344,0.015081
4,1,2,0.54,0.678464,0.015488
4,1,2,0.56,0.675972,0.015329
4,1,2,0.58,0.673091,0.015209
4,1,2,0.6,0.669076,0.015513
4,1,2,0.62,0.664462,0.01633
4,1,2,0.64,0.662643,0.015661
4,1,2,0.66,0.659163,0.015716
4,1,2,0.68,0.655724,0.016316
4,1,2,0.7,0.650816,0.016464
4,1,2,0.72,0.647344,0.016525
4,1,2,0.74,0.643305,0.016728
4,1,2,0.76,0.639343,0.017046
4,1,2,0.78,0.635936,0.017044
4,1,2,0.8,0.630276,0.017259
4,1,2,0.82,0.626792,0.017692
4,1,2,0.84,0.622054,0.017241
4,1,2,0.86,0.61735,0.018486
4,1,2,0.88,0.61143,0.017635
4,1,2,0.9,0.60837,0.01871
4,1,2,0.92,0.602791,0.01917
4,1,2,0.94,0.596663,0.018682
4,1,2,0.96,0.592593,0.01944
4,1,2,0.98,0.586328,0.019183
4,1,2,1,0.582516,0.020287
