4,2,1,0,0.746789,0.013289
4,2,1,0.02,0.744899,0.013806
4,2,1,0.04,0.743885,0.013377
4,2,1,0.06,0.743439,0.013242
4,2,1,0.08,0.740353,0.013894
4,2,1,0.1,0.739046,0.01397
4,2,1,0.12,0.737474,0.01382
4,2,1,0.14,0.736029,0.013667
4,2,1,0.16,0.733941,0.013752
4,2,1,0.18,0.731811,0.013916
4,2,1,0.2,0.73122,0.014306
4,2,1,0.22,0.72964,0.013887
4,2,1,0.24,0.727432,0.013972
4,2,1,0.26,0.725449,0.014168
4,2,1,0.28,0.722959,0.014302
4,2,1,0.3,0.7216,0.014547
4,2,1,0.32,0.719471,0.014407
4,2,1,0.34,0.718942,0.014766
4,2,1,0.36,0.715716,0.014301
4,2,1,0.38,0.713182,0.015136
4,2,1,0.4,0.711899,0.014521
4,2,1,0.42,0.709308,0.014535
4,2,1,0.44,0.707373,0.014673
4,2,1,0.46,0.704721,0.014408
4,2,1,0.48,0.704141,0.014444
4,2,1,0.5,0.701166,0.014643
4,2,1,0.52,0.69952,0.014969
4,2,1,0.54,0.69581,0.014956
4,2,1,0.56,0.694095,0.015024
4,2,1,0.58,0.692765,0.015042
4,2,1,0.6,0.689876,0.014875
4,2,1,0.62,0.687935,0.015038
4,2,1,0.64,0.685333,0.015147
4,2,1,0.66,0.681895,0.015129
4,2,1,0.68,0.680388,0.01571
4,2,1,0.7,0.677483,0.015543
4,2,1,0.72,0.674154,0.015822
4,2,1,0.74,0.672653,0.015584
4,2,1,0.76,0.670106,0.015785
4,2,1,0.78,0.666165,0.015764
4,2,1,0.8,0.662946,0.016139
4,2,1,0.82,0.660242,0.0162
4,2,1,0.84,0.657399,0.016265
4,2,1,0.86,0.656006,0.016106
4,2,1,0.88,0.652611,0.016751
4,2,1,0.9,0.648882,0.017107
4,2,1,0.92,0.646347,0.017182
4,2,1,0.94,0.641844,0.016319
4,2,1,0.96,0.639464,0.017083
4,2,1,0.98,0.634881,0.017708
4,2,1,1,0.631786,0.01756
